file,method,params,startlineno,endlineno
borg\helpers.py,__init__,"self, pattern",325,339
borg\helpers.py,match,"self, path",341,346
borg\helpers.py,__repr__,self,348,349
borg\helpers.py,__str__,self,351,352
borg\helpers.py,timestamp,s,355,372
borg\helpers.py,ChunkerParams,s,375,381
borg\helpers.py,CompressionSpec,s,384,417
borg\helpers.py,dir_is_cachedir,path,420,437
borg\helpers.py,dir_is_tagged,"path, exclude_caches, exclude_if_present",440,454
borg\helpers.py,format_time,t,457,460
borg\helpers.py,format_timedelta,td,463,478
borg\helpers.py,format_file_mode,mod,481,487
borg\helpers.py,x,v,484,486
borg\helpers.py,format_file_size,"v, precision='2'",490,493
borg\helpers.py,sizeof_fmt,"num, suffix='B', units=None, power=None, sep='', precision='2'",496,504
borg\helpers.py,sizeof_fmt_iec,"num, suffix='B', sep='', precision='2'",507,508
borg\helpers.py,sizeof_fmt_decimal,"num, suffix='B', sep='', precision='2'",511,512
borg\helpers.py,format_archive,archive,515,516
borg\helpers.py,memoize,function,519,529
borg\helpers.py,decorated_function,*args,522,528
borg\helpers.py,uid2user,"uid, default=None",532,537
borg\helpers.py,user2uid,"user, default=None",540,545
borg\helpers.py,gid2group,"gid, default=None",548,553
borg\helpers.py,group2gid,"group, default=None",556,561
borg\helpers.py,posix_acl_use_stored_uid_gid,acl,564,575
borg\helpers.py,safe_decode,"s, coding='utf-8', errors='surrogateescape'",578,580
borg\helpers.py,safe_encode,"s, coding='utf-8', errors='surrogateescape'",583,585
borg\helpers.py,__init__,"self, text=''",607,610
borg\helpers.py,parse,"self, text",612,626
borg\helpers.py,_parse,"self, text",628,652
borg\helpers.py,__str__,self,654,663
borg\helpers.py,to_key_filename,self,665,669
borg\helpers.py,__repr__,self,671,672
borg\helpers.py,canonical_path,self,674,687
borg\helpers.py,location_validator,archive=None,690,701
borg\helpers.py,validator,text,691,700
borg\helpers.py,decode_dict,"d, keys, encoding='utf-8', errors='surrogateescape'",704,708
borg\helpers.py,remove_surrogates,"s, errors='replace'",711,714
borg\helpers.py,make_path_safe,path,720,723
borg\helpers.py,daemonize,,726,743
borg\helpers.py,items,self,748,749
borg\helpers.py,st_atime_ns,st,754,755
borg\helpers.py,st_ctime_ns,st,757,758
borg\helpers.py,st_mtime_ns,st,760,761
borg\helpers.py,unhexlify,data,764,767
borg\helpers.py,st_atime_ns,st,769,770
borg\helpers.py,st_ctime_ns,st,772,773
borg\helpers.py,st_mtime_ns,st,775,776
borg\helpers.py,bigint_to_int,mtime,781,786
borg\helpers.py,int_to_bigint,value,789,796
borg\helpers.py,is_slow_msgpack,,799,800
borg\helpers.py,yes,"msg=None, retry_msg=None, false_msg=None, true_msg=None, default=False, default_notty=None, default_eof=None, falsish=('No', 'no', 'N', 'n'), truish=('Yes', 'yes', 'Y', 'y'), env_var_override=None, ifile=None, ofile=None, input=input",803,881
borg\helpers.py,__init__,"self, total, step='5', start='0', same_line=False, msg='%3.0f%%', file=sys.stderr",885,902
borg\helpers.py,progress,"self, current=None",904,911
borg\helpers.py,show,"self, current=None",913,916
borg\helpers.py,output,"self, percent",918,920
borg\helpers.py,finish,self,922,924
borg\helpers.py,__init__,"self, step='10', file=sys.stderr",929,939
borg\helpers.py,progress,self,941,946
borg\helpers.py,show,self,948,951
borg\helpers.py,output,"self, triggered",953,955
borg\helpers.py,finish,self,957,958
borg\helpers.py,sysinfo,,961,968
borg\key.py,update,"self, msg",36,37
borg\key.py,key_creator,"repository, args",40,48
borg\key.py,key_factory,"repository, manifest_data",51,62
borg\key.py,__init__,"self, repository",68,72
borg\key.py,id_hash,"self, data",74,76
borg\key.py,encrypt,"self, data",78,79
borg\key.py,decrypt,"self, id, data",81,82
borg\key.py,create,"cls, repository, args",90,93
borg\key.py,detect,"cls, repository, manifest_data",95,97
borg\key.py,id_hash,"self, data",99,100
borg\key.py,encrypt,"self, data",102,103
borg\key.py,decrypt,"self, id, data",105,111
borg\key.py,id_hash,"self, data",129,132
borg\key.py,encrypt,"self, data",134,139
borg\key.py,decrypt,"self, id, data",141,151
borg\key.py,extract_nonce,"self, payload",153,157
borg\key.py,init_from_random_data,"self, data",159,166
borg\key.py,init_ciphers,"self, enc_iv=b''",168,170
borg\key.py,env_passphrase,"cls, default=None",174,178
borg\key.py,getpass,"cls, prompt",180,182
borg\key.py,new,"cls, allow_empty=False",184,199
borg\key.py,__repr__,self,201,202
borg\key.py,kdf,"self, salt, iterations, length",204,205
borg\key.py,create,"cls, repository, args",216,223
borg\key.py,detect,"cls, repository, manifest_data",225,240
borg\key.py,change_passphrase,self,242,246
borg\key.py,init,"self, repository, passphrase",248,250
borg\key.py,detect,"cls, repository, manifest_data",254,264
borg\key.py,find_key,self,266,267
borg\key.py,load,"self, target, passphrase",269,270
borg\key.py,_load,"self, key_data, passphrase",272,285
borg\key.py,decrypt_key_file,"self, data, passphrase",287,294
borg\key.py,encrypt_key_file,"self, data, passphrase",296,310
borg\key.py,_save,"self, passphrase",312,323
borg\key.py,change_passphrase,self,325,328
borg\key.py,create,"cls, repository, args",330,341
borg\key.py,save,"self, target, passphrase",343,344
borg\key.py,get_new_target,"self, args",346,347
borg\key.py,find_key,self,354,363
borg\key.py,get_new_target,"self, args",365,372
borg\key.py,load,"self, target, passphrase",374,380
borg\key.py,save,"self, target, passphrase",382,388
borg\key.py,find_key,self,394,400
borg\key.py,get_new_target,"self, args",402,403
borg\key.py,load,"self, target, passphrase",405,413
borg\key.py,save,"self, target, passphrase",415,419
borg\locking.py,get_id,,19,22
borg\locking.py,__init__,"self, timeout=None, sleep=None",31,49
borg\locking.py,__repr__,self,51,54
borg\locking.py,start,self,56,60
borg\locking.py,sleep,self,62,64
borg\locking.py,timed_out,self,66,67
borg\locking.py,timed_out_or_sleep,self,69,74
borg\locking.py,__init__,"self, path, timeout=None, sleep=None, id=None",110,115
borg\locking.py,__enter__,self,117,118
borg\locking.py,__exit__,"self, *exc",120,121
borg\locking.py,__repr__,self,123,124
borg\locking.py,acquire,"self, timeout=None, sleep=None",126,146
borg\locking.py,release,self,148,154
borg\locking.py,is_locked,self,156,157
borg\locking.py,by_me,self,159,160
borg\locking.py,break_lock,self,162,166
borg\locking.py,__init__,"self, path, id=None",176,178
borg\locking.py,load,self,180,191
borg\locking.py,save,"self, data",193,195
borg\locking.py,remove,self,197,202
borg\locking.py,get,"self, key",204,206
borg\locking.py,modify,"self, key, op",208,221
borg\locking.py,__init__,"self, path, exclusive=False, sleep=None, timeout=None, id=None",237,248
