file,method,params,startLineno,endLineno,affectedLineno,affectedOffsets,affectedVar,affectedTypes
IPython\core\ultratb.py,format_records,"self, records",778,951,857,35294-35298,call,"str,tuple,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,923,38420-38429,undefined,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,925,38498-38507,undefined,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,926,38540-38553,tpl_local_var,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,932,38843-38852,undefined,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,934,38921-38930,undefined,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,935,38963-38977,tpl_global_var,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,936,39024-39036,tpl_name_val,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,936,39040-39044,name,"str,tuple,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,936,39046-39051,value,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,938,39112-39118,indent,"str,int"
IPython\core\ultratb.py,format_records,"self, records",778,951,938,39120-39129,em_normal,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,942,39226-39230,link,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,942,39232-39236,call,"str,tuple,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,945,39302-39307,level,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,947,39369-39374,level,"str,tuple"
IPython\core\ultratb.py,format_records,"self, records",778,951,948,39458-39463,lvals,"str,tuple"
IPython\core\ultratb.py,_format_traceback_lines,"lnum, index, lines, Colors, lvals=None, scheme=None",379,423,411,15832-15838,marker,"str,int"
IPython\core\ultratb.py,_format_traceback_lines,"lnum, index, lines, Colors, lvals=None, scheme=None",379,423,412,15902-15905,num,"str,int"
IPython\core\ultratb.py,_format_traceback_lines,"lnum, index, lines, Colors, lvals=None, scheme=None",379,423,416,16089-16092,num,"str,tuple"
IPython\core\ultratb.py,_format_traceback_lines,"lnum, index, lines, Colors, lvals=None, scheme=None",379,423,419,16172-16176,line,"str,tuple,tuple"
IPython\core\ultratb.py,_format_traceback_lines,"lnum, index, lines, Colors, lvals=None, scheme=None",379,423,420,16190-16195,lvals,"str,tuple"
IPython\core\ultratb.py,_format_traceback_lines,"lnum, index, lines, Colors, lvals=None, scheme=None",379,423,421,16235-16240,lvals,"str,tuple"
IPython\core\ultratb.py,format_exception,"self, etype, evalue",984,1016,1014,42789-42795,indent,"str,int"
