file,method,params,startlineno,endlineno
setup.py,initialize_options,self,137,144
setup.py,run,self,146,148
setup.py,main,,290,291
setupbase.py,oscmd,s,43,45
setupbase.py,execfile,"fname, globs, locs=None",53,55
setupbase.py,file_doesnt_endwith,"test, endings",59,67
setupbase.py,find_packages,,99,114
setupbase.py,find_package_data,,120,134
setupbase.py,check_package_data,package_data,137,147
setupbase.py,check_package_data_first,command,150,159
setupbase.py,run,self,156,158
setupbase.py,make_dir_struct,"tag, base, out_base",166,200
setupbase.py,find_data_files,,203,221
setupbase.py,make_man_update_target,manpage,224,246
setupbase.py,target_outdated,"target, deps",251,272
setupbase.py,target_update,"target, deps, cmd",275,284
setupbase.py,find_entry_points,,290,305
setupbase.py,run,self,323,349
setupbase.py,initialize_options,self,356,357
setupbase.py,finalize_options,self,359,361
setupbase.py,run,self,364,373
setupbase.py,run,self,376,382
setupbase.py,run,self,385,391
setupbase.py,finalize_options,self,404,409
setupbase.py,git_prebuild,"pkg_dir, build_cmd=build_py",418,465
setupbase.py,run,self,428,432
setupbase.py,make_release_tree,"self, base_dir, files",434,437
setupbase.py,_record_commit,"self, base_dir",439,463
docs\autogen_config.py,write_doc,"name, title, app, preamble=None",12,22
docs\autogen_magics.py,_strip_underline,line,11,16
docs\autogen_magics.py,format_docstring,func,18,24
docs\autogen_magics.py,sortkey,s,33,33
docs\gh-pages.py,sh,cmd,39,41
docs\gh-pages.py,sh2,cmd,44,54
docs\gh-pages.py,sh3,cmd,57,67
docs\gh-pages.py,init_repo,path,70,76
docs\sphinxext\apigen.py,__init__,"self, **kwargs",30,32
docs\sphinxext\apigen.py,__init__,self,39,43
docs\sphinxext\apigen.py,has_undoc_decorator,node,45,48
docs\sphinxext\apigen.py,visit_If,"self, node",50,56
docs\sphinxext\apigen.py,visit_FunctionDef,"self, node",58,61
docs\sphinxext\apigen.py,visit_ClassDef,"self, node",63,70
docs\sphinxext\apigen.py,scan,"self, mod",72,74
docs\sphinxext\apigen.py,__init__,"self, package_name, rst_extension='.rst', package_skip_patterns=None, module_skip_patterns=None, names_from__all__=None",84,131
docs\sphinxext\apigen.py,get_package_name,self,133,134
docs\sphinxext\apigen.py,set_package_name,"self, package_name",136,152
docs\sphinxext\apigen.py,_uri2path,"self, uri",157,197
docs\sphinxext\apigen.py,_path2uri,"self, dirpath",199,204
docs\sphinxext\apigen.py,_parse_module,"self, uri",206,214
docs\sphinxext\apigen.py,_import_funcs_classes,"self, uri",216,228
docs\sphinxext\apigen.py,find_funcs_classes,"self, uri",230,237
docs\sphinxext\apigen.py,generate_api_doc,"self, uri",239,295
docs\sphinxext\apigen.py,_survives_exclude,"self, matchstr, match_type",297,336
docs\sphinxext\apigen.py,discover_modules,self,338,382
docs\sphinxext\apigen.py,write_modules_api,"self, modules, outdir",384,398
docs\sphinxext\apigen.py,write_api_docs,"self, outdir",400,421
docs\sphinxext\apigen.py,write_index,"self, outdir, path='gen.rst', relative_to=None",423,454
docs\sphinxext\github.py,make_link_node,"rawtext, app, type, slug, options",23,49
docs\sphinxext\github.py,ghissue_role,"name, rawtext, text, lineno, inliner, options={}, content=[]",51,90
docs\sphinxext\github.py,ghuser_role,"name, rawtext, text, lineno, inliner, options={}, content=[]",92,111
docs\sphinxext\github.py,ghcommit_role,"name, rawtext, text, lineno, inliner, options={}, content=[]",113,141
docs\sphinxext\github.py,setup,app,144,157
docs\sphinxext\magics.py,parse_magic,"env, sig, signode",8,14
docs\sphinxext\magics.py,process_link,"self, env, refnode, has_explicit_title, title, target",20,24
docs\sphinxext\magics.py,parse_cell_magic,"env, sig, signode",26,32
docs\sphinxext\magics.py,setup,app,38,45
examples\Embedding\embed_class_long.py,foo,m,101,104
examples\Embedding\embed_class_long.py,bar,n,106,109
examples\Embedding\embed_class_short.py,ipshell,,45,45
examples\IPython Kernel\gui\gui-glut.py,close,,18,19
examples\IPython Kernel\gui\gui-glut.py,display,,21,23
examples\IPython Kernel\gui\gui-glut.py,resize,"width, height",25,30
examples\IPython Kernel\gui\gui-gtk.py,hello_world,"wigdet, data=None",16,17
examples\IPython Kernel\gui\gui-gtk.py,delete_event,"widget, event, data=None",19,20
examples\IPython Kernel\gui\gui-gtk.py,destroy,"widget, data=None",22,23
examples\IPython Kernel\gui\gui-gtk3.py,hello_world,"wigdet, data=None",14,15
examples\IPython Kernel\gui\gui-gtk3.py,delete_event,"widget, event, data=None",17,18
examples\IPython Kernel\gui\gui-gtk3.py,destroy,"widget, data=None",20,21
examples\IPython Kernel\gui\gui-pyglet.py,on_close,,20,22
examples\IPython Kernel\gui\gui-pyglet.py,on_draw,,24,27
examples\IPython Kernel\gui\gui-qt.py,__init__,"self, parent=None",16,26
examples\IPython Kernel\gui\gui-tk.py,__init__,"self, root",18,23
examples\IPython Kernel\gui\gui-tk.py,hello_world,self,25,26
examples\IPython Kernel\gui\gui-wx.py,__init__,"self, parent, title",22,67
examples\IPython Kernel\gui\gui-wx.py,OnTimeToClose,"self, evt",70,73
examples\IPython Kernel\gui\gui-wx.py,OnFunButton,"self, evt",75,77
examples\IPython Kernel\gui\gui-wx.py,OnInit,self,81,88
IPython\paths.py,get_ipython_dir,,16,72
IPython\paths.py,get_ipython_cache_dir,,75,86
IPython\paths.py,get_ipython_package_dir,,89,92
IPython\paths.py,get_ipython_module_path,module_str,95,107
IPython\paths.py,locate_profile,profile='default',109,120
IPython\__init__.py,embed_kernel,"module=None, local_ns=None, **kwargs",61,90
IPython\__init__.py,start_ipython,"argv=None, **kwargs",92,118
IPython\__init__.py,start_kernel,"argv=None, **kwargs",120,144
IPython\core\alias.py,default_aliases,,41,111
IPython\core\alias.py,__init__,"self, shell, name, cmd",130,135
IPython\core\alias.py,validate,self,137,161
IPython\core\alias.py,__repr__,self,163,164
IPython\core\alias.py,__call__,"self, rest=''",166,187
IPython\core\alias.py,__init__,"self, shell=None, **kwargs",199,203
IPython\core\alias.py,init_aliases,self,205,208
IPython\core\alias.py,aliases,self,210,213
IPython\core\alias.py,soft_define_alias,"self, name, cmd",215,220
IPython\core\alias.py,define_alias,"self, name, cmd",222,230
IPython\core\alias.py,get_alias,"self, name",232,235
IPython\core\alias.py,is_alias,"self, name",237,239
IPython\core\alias.py,undefine_alias,"self, name",241,245
IPython\core\alias.py,clear_aliases,self,247,249
IPython\core\alias.py,retrieve_alias,"self, name",251,257
IPython\core\application.py,load_subconfig,"self, fname, path=None, profile=None",69,79
IPython\core\application.py,_config_file_name_default,self,99,100
IPython\core\application.py,_config_file_name_changed,"self, name, old, new",101,103
IPython\core\application.py,_config_file_paths_default,self,111,112
IPython\core\application.py,_extra_config_file_changed,"self, name, old, new",119,125
IPython\core\application.py,_profile_changed,"self, name, old, new",131,133
IPython\core\application.py,_ipython_dir_default,self,144,147
IPython\core\application.py,_profile_dir_default,self,151,157
IPython\core\application.py,_config_files_default,self,165,166
IPython\core\application.py,__init__,"self, **kwargs",183,192
IPython\core\application.py,initialize_subcommand,"self, subc, argv=None",198,209
IPython\core\application.py,init_crash_handler,self,211,217
IPython\core\application.py,unset_crashhandler,,215,216
IPython\core\application.py,excepthook,"self, etype, evalue, tb",219,229
IPython\core\application.py,_ipython_dir_changed,"self, name, old, new",231,254
IPython\core\application.py,load_config_file,"self, suppress_errors=True",256,301
IPython\core\application.py,init_profile_dir,self,303,355
IPython\core\application.py,init_config_files,self,357,383
IPython\core\application.py,stage_default_config_file,self,387,394
IPython\core\application.py,initialize,"self, argv=None",396,409
IPython\core\autocall.py,__init__,"self, ip=None",39,40
IPython\core\autocall.py,set_ip,"self, ip",42,48
IPython\core\autocall.py,__call__,self,56,57
IPython\core\autocall.py,__call__,"self, keep_kernel=False",68,70
IPython\core\builtin_trap.py,__init__,"self, shell=None",42,65
IPython\core\builtin_trap.py,__enter__,self,67,72
IPython\core\builtin_trap.py,__exit__,"self, type, value, traceback",74,79
IPython\core\builtin_trap.py,add_builtin,"self, key, value",81,91
IPython\core\builtin_trap.py,remove_builtin,"self, key, orig",93,98
IPython\core\builtin_trap.py,activate,self,100,105
IPython\core\builtin_trap.py,deactivate,self,107,114
IPython\core\compilerop.py,code_name,"code, number='0'",54,63
IPython\core\compilerop.py,__init__,self,73,93
IPython\core\compilerop.py,ast_parse,"self, source, filename='<unknown>', symbol='exec'",95,100
IPython\core\compilerop.py,reset_compiler_flags,self,102,106
IPython\core\compilerop.py,compiler_flags,self,108,112
IPython\core\compilerop.py,cache,"self, code, number='0'",114,135
IPython\core\compilerop.py,check_linecache_ipython,*args,137,144
IPython\core\completer.py,has_open_quotes,s,96,114
IPython\core\completer.py,protect_filename,s,117,121
IPython\core\completer.py,expand_user,path,123,160
IPython\core\completer.py,compress_user,"path, tilde_expand, tilde_val",163,169
IPython\core\completer.py,penalize_magics_key,word,173,207
IPython\core\completer.py,__init__,"self, delims=None",245,247
IPython\core\completer.py,delims,self,249,252
IPython\core\completer.py,delims,"self, delims",254,260
IPython\core\completer.py,split_line,"self, line, cursor_pos=None",262,266
IPython\core\completer.py,__init__,"self, namespace=None, global_namespace=None, **kwargs",280,314
IPython\core\completer.py,complete,"self, text, state",316,334
IPython\core\completer.py,global_matches,"self, text",336,354
IPython\core\completer.py,attr_matches,"self, text",356,408
IPython\core\completer.py,get__all__entries,obj,411,418
IPython\core\completer.py,match_dict_keys,"keys, prefix, delims",421,469
IPython\core\completer.py,_safe_isinstance,"obj, module, class_name",472,476
IPython\core\completer.py,back_unicode_name_matches,text,480,508
IPython\core\completer.py,back_latex_name_matches,text,510,535
IPython\core\completer.py,_greedy_changed,"self, name, old, new",541,549
IPython\core\completer.py,__init__,"self, shell=None, namespace=None, global_namespace=None, use_readline=True, config=None, **kwargs",581,650
IPython\core\completer.py,all_completions,"self, text",653,658
IPython\core\completer.py,_clean_glob,"self, text",660,661
IPython\core\completer.py,_clean_glob_win32,"self, text",663,665
IPython\core\completer.py,file_matches,"self, text",667,748
IPython\core\completer.py,magic_matches,"self, text",750,770
IPython\core\completer.py,python_matches,"self, text",772,795
IPython\core\completer.py,_default_arguments_from_docstring,"self, doc",797,821
IPython\core\completer.py,_default_arguments,"self, obj",823,862
IPython\core\completer.py,python_func_kw_matches,"self, text",864,924
IPython\core\completer.py,dict_key_matches,"self, text",926,1026
IPython\core\completer.py,get_keys,obj,928,939
IPython\core\completer.py,unicode_name_matches,"self, text",1028,1049
IPython\core\completer.py,latex_matches,"self, text",1054,1073
IPython\core\completer.py,dispatch_custom_completer,"self, text",1075,1116
IPython\core\completer.py,complete,"self, text=None, line_buffer=None, cursor_pos=None",1118,1213
IPython\core\completer.py,rlcomplete,"self, text, state",1215,1275
IPython\core\completerlib.py,module_list,path,71,108
IPython\core\completerlib.py,get_root_modules,,111,147
IPython\core\completerlib.py,is_importable,"module, attr, only_modules",150,154
IPython\core\completerlib.py,try_import,"mod, only_modules=False",157,179
IPython\core\completerlib.py,quick_completer,"cmd, completions",186,207
IPython\core\completerlib.py,do_complete,"self, event",204,205
IPython\core\completerlib.py,module_completion,line,209,238
IPython\core\completerlib.py,module_completer,"self, event",246,255
IPython\core\completerlib.py,magic_run_completer,"self, event",260,294
IPython\core\completerlib.py,cd_completer,"self, event",297,349
IPython\core\completerlib.py,reset_completer,"self, event",351,353
IPython\core\crashhandler.py,__init__,"self, app, contact_name=None, contact_email=None, bug_tracker=None, show_crash_traceback=True, call_pdb=False",86,124
IPython\core\crashhandler.py,__call__,"self, etype, evalue, etb",127,180
IPython\core\crashhandler.py,make_report,"self, traceback",182,201
IPython\core\crashhandler.py,crash_handler_lite,"etype, evalue, tb",204,215
IPython\core\debugger.py,BdbQuit_excepthook,"et, ev, tb, excepthook=None",63,75
IPython\core\debugger.py,BdbQuit_IPython_excepthook,"self, et, ev, tb, tb_offset=None",77,78
IPython\core\debugger.py,__init__,"self, colors=None",94,160
IPython\core\debugger.py,__call__,self,162,168
IPython\core\debugger.py,decorate_fn_with_doc,"new_fn, old_fn, additional_text=''",171,180
IPython\core\debugger.py,wrapper,"*args, **kw",176,177
IPython\core\debugger.py,_file_lines,fname,183,196
IPython\core\debugger.py,__init__,"self, color_scheme='NoColor', completekey=None, stdin=None, stdout=None, context='5'",202,279
IPython\core\debugger.py,set_colors,"self, scheme",281,283
IPython\core\debugger.py,interaction,"self, frame, traceback",285,297
IPython\core\debugger.py,new_do_up,"self, arg",299,301
IPython\core\debugger.py,new_do_down,"self, arg",304,306
IPython\core\debugger.py,new_do_frame,"self, arg",310,312
IPython\core\debugger.py,new_do_quit,"self, arg",314,319
IPython\core\debugger.py,new_do_restart,"self, arg",323,327
IPython\core\debugger.py,postloop,self,329,330
IPython\core\debugger.py,print_stack_trace,"self, context=None",332,345
IPython\core\debugger.py,print_stack_entry,"self, frame_lineno, prompt_prefix='\n-> ', context=None",347,362
IPython\core\debugger.py,format_stack_entry,"self, frame_lineno, lprefix=': ', context=None",365,437
IPython\core\debugger.py,__format_line,"self, tpl_line, filename, lineno, line, arrow=False",439,477
IPython\core\debugger.py,list_command_pydb,"self, arg",479,483
IPython\core\debugger.py,print_list_lines,"self, filename, first, last",485,513
IPython\core\debugger.py,do_list,"self, arg",515,544
IPython\core\debugger.py,getsourcelines,"self, obj",549,556
IPython\core\debugger.py,do_longlist,"self, arg",558,567
IPython\core\debugger.py,do_pdef,"self, arg",570,576
IPython\core\debugger.py,do_pdoc,"self, arg",578,584
IPython\core\debugger.py,do_pfile,"self, arg",586,593
IPython\core\debugger.py,do_pinfo,"self, arg",595,601
IPython\core\debugger.py,do_pinfo2,"self, arg",603,609
IPython\core\debugger.py,do_psource,"self, arg",611,615
IPython\core\debugger.py,do_where,"self, arg",618,630
IPython\core\display.py,_safe_exists,path,31,36
IPython\core\display.py,_merge,"d1, d2",38,48
IPython\core\display.py,_display_mimetype,"mimetype, objs, raw=False, metadata=None",50,71
IPython\core\display.py,publish_display_data,"data, metadata=None, source=None",77,116
IPython\core\display.py,display,"*objs, **kwargs",119,166
IPython\core\display.py,display_pretty,"*objs, **kwargs",169,183
IPython\core\display.py,display_html,"*objs, **kwargs",186,200
IPython\core\display.py,display_markdown,"*objs, **kwargs",203,218
IPython\core\display.py,display_svg,"*objs, **kwargs",221,235
IPython\core\display.py,display_png,"*objs, **kwargs",238,252
IPython\core\display.py,display_jpeg,"*objs, **kwargs",255,269
IPython\core\display.py,display_latex,"*objs, **kwargs",272,286
IPython\core\display.py,display_json,"*objs, **kwargs",289,305
IPython\core\display.py,display_javascript,"*objs, **kwargs",308,322
IPython\core\display.py,display_pdf,"*objs, **kwargs",325,339
IPython\core\display.py,__init__,"self, data=None, url=None, filename=None",353,387
IPython\core\display.py,__repr__,self,389,395
IPython\core\display.py,_check_data,self,397,399
IPython\core\display.py,reload,self,401,425
IPython\core\display.py,_check_data,self,429,431
IPython\core\display.py,_repr_pretty_,self,435,436
IPython\core\display.py,_repr_html_,self,441,442
IPython\core\display.py,__html__,self,444,450
IPython\core\display.py,_repr_markdown_,self,455,456
IPython\core\display.py,_repr_latex_,self,461,463
IPython\core\display.py,_repr_latex_,self,468,469
IPython\core\display.py,data,self,478,480
IPython\core\display.py,data,"self, svg",482,500
IPython\core\display.py,_repr_svg_,self,502,503
IPython\core\display.py,_check_data,self,515,517
IPython\core\display.py,data,self,519,521
IPython\core\display.py,data,"self, data",523,528
IPython\core\display.py,_repr_json_,self,530,531
IPython\core\display.py,__init__,"self, data=None, url=None, filename=None, lib=None, css=None",547,591
IPython\core\display.py,_repr_javascript_,self,593,601
IPython\core\display.py,_pngxy,data,607,612
IPython\core\display.py,_jpegxy,data,614,631
IPython\core\display.py,__init__,"self, data=None, url=None, filename=None, format=None, embed=None, width=None, height=None, retina=False, unconfined=False, metadata=None",640,752
IPython\core\display.py,_retina_shape,self,754,766
IPython\core\display.py,reload,self,768,773
IPython\core\display.py,_repr_html_,self,775,788
IPython\core\display.py,_data_and_metadata,self,791,805
IPython\core\display.py,_repr_png_,self,807,809
IPython\core\display.py,_repr_jpeg_,self,811,813
IPython\core\display.py,_find_ext,"self, s",815,816
IPython\core\display.py,__init__,"self, data=None, url=None, filename=None, embed=None, mimetype=None",820,865
IPython\core\display.py,_repr_html_,self,867,890
IPython\core\display.py,reload,self,892,894
IPython\core\display.py,_repr_png_,self,896,898
IPython\core\display.py,_repr_jpeg_,self,899,901
IPython\core\display.py,clear_output,wait=False,903,918
IPython\core\display.py,set_matplotlib_formats,"*formats, **kwargs",921,950
IPython\core\display.py,set_matplotlib_close,close=True,952,976
IPython\core\displayhook.py,__init__,"self, shell=None, cache_size='1000', **kwargs",40,63
IPython\core\displayhook.py,prompt_count,self,65,67
IPython\core\displayhook.py,check_for_underscore,self,74,83
IPython\core\displayhook.py,quiet,self,85,104
IPython\core\displayhook.py,start_displayhook,self,106,108
IPython\core\displayhook.py,write_output_prompt,self,110,120
IPython\core\displayhook.py,compute_format_data,"self, result",122,152
IPython\core\displayhook.py,write_format_data,"self, format_dict, md_dict=None",154,189
IPython\core\displayhook.py,update_user_ns,"self, result",191,215
IPython\core\displayhook.py,fill_exec_result,"self, result",217,219
IPython\core\displayhook.py,log_output,"self, format_dict",221,229
IPython\core\displayhook.py,finish_displayhook,self,231,234
IPython\core\displayhook.py,__call__,"self, result=None",236,252
IPython\core\displayhook.py,cull_cache,self,254,266
IPython\core\displayhook.py,flush,self,269,295
IPython\core\displaypub.py,_validate_data,"self, data, metadata=None",38,53
IPython\core\displaypub.py,publish,"self, data, metadata=None, source=None",55,95
IPython\core\displaypub.py,clear_output,"self, wait=False",97,102
IPython\core\displaypub.py,publish,"self, data, metadata=None, source=None",109,110
IPython\core\displaypub.py,clear_output,"self, wait=False",112,116
IPython\core\display_trap.py,__init__,"self, hook=None",41,46
IPython\core\display_trap.py,__enter__,self,48,52
IPython\core\display_trap.py,__exit__,"self, type, value, traceback",54,59
IPython\core\display_trap.py,set,self,61,65
IPython\core\display_trap.py,unset,self,67,69
IPython\core\events.py,__init__,"self, shell, available_events",27,38
IPython\core\events.py,register,"self, event, function",40,60
IPython\core\events.py,unregister,"self, event, function",62,64
IPython\core\events.py,trigger,"self, event, *args, **kwargs",66,77
IPython\core\events.py,_define_event,callback_proto,82,84
IPython\core\events.py,pre_execute,,93,99
IPython\core\events.py,pre_run_cell,,101,104
IPython\core\events.py,post_execute,,106,112
IPython\core\events.py,post_run_cell,,114,117
IPython\core\events.py,shell_initialized,ip,119,131
IPython\core\excolors.py,exception_colors,,17,130
IPython\core\excolors.py,__init__,"self, wrapped_obj",134,135
IPython\core\excolors.py,__getattr__,"self, name",137,141
IPython\core\extensions.py,__init__,"self, shell=None, **kwargs",55,60
IPython\core\extensions.py,ipython_extension_dir,self,62,64
IPython\core\extensions.py,_on_ipython_dir_changed,self,66,67
IPython\core\extensions.py,load_extension,"self, module_str",69,89
IPython\core\extensions.py,unload_extension,"self, module_str",91,109
IPython\core\extensions.py,reload_extension,"self, module_str",111,129
IPython\core\extensions.py,_call_load_ipython_extension,"self, mod",131,134
IPython\core\extensions.py,_call_unload_ipython_extension,"self, mod",136,139
IPython\core\extensions.py,install_extension,"self, url, filename=None",141,174
IPython\core\formatters.py,_safe_get_formatter_method,"obj, name",40,55
IPython\core\formatters.py,_plain_text_only_changed,"self, name, old, new",62,71
IPython\core\formatters.py,_active_types_default,self,79,80
IPython\core\formatters.py,_active_types_changed,"self, name, old, new",82,87
IPython\core\formatters.py,_ipython_display_formatter_default,self,90,91
IPython\core\formatters.py,_formatters_default,self,96,114
IPython\core\formatters.py,format,"self, obj, include=None, exclude=None",116,189
IPython\core\formatters.py,format_types,self,191,194
IPython\core\formatters.py,_safe_repr,obj,202,210
IPython\core\formatters.py,catch_format_error,"method, self, *args, **kwargs",216,232
IPython\core\formatters.py,__call__,"self, obj",250,257
IPython\core\formatters.py,_mod_name_key,typ,260,267
IPython\core\formatters.py,_get_type,obj,270,272
IPython\core\formatters.py,__call__,"self, obj",327,344
IPython\core\formatters.py,__contains__,"self, typ",346,353
IPython\core\formatters.py,_check_return,"self, r, obj",355,367
IPython\core\formatters.py,lookup,"self, obj",370,391
IPython\core\formatters.py,lookup_by_type,"self, typ",393,425
IPython\core\formatters.py,for_type,"self, typ, func=None",427,464
IPython\core\formatters.py,for_type_by_name,"self, type_module, type_name, func=None",466,503
IPython\core\formatters.py,pop,"self, typ, default=_raise_key_error",505,544
IPython\core\formatters.py,_in_deferred_types,"self, cls",546,560
IPython\core\formatters.py,_float_precision_changed,"self, name, old, new",621,664
IPython\core\formatters.py,_singleton_printers_default,self,667,668
IPython\core\formatters.py,_type_printers_default,self,670,673
IPython\core\formatters.py,_deferred_printers_default,self,675,676
IPython\core\formatters.py,__call__,"self, obj",680,699
IPython\core\formatters.py,_check_return,"self, r, obj",819,840
IPython\core\formatters.py,__call__,"self, obj",892,908
IPython\core\formatters.py,format_display_data,"obj, include=None, exclude=None",925,970
IPython\core\getipython.py,get_ipython,,17,24
IPython\core\history.py,execute,"*args, **kwargs",49,50
IPython\core\history.py,commit,"self, *args, **kwargs",52,53
IPython\core\history.py,__enter__,"self, *args, **kwargs",55,56
IPython\core\history.py,__exit__,"self, *args, **kwargs",58,59
IPython\core\history.py,needs_sqlite,"f, self, *a, **kw",62,68
IPython\core\history.py,catch_corrupt_db,"f, self, *a, **kw",83,104
IPython\core\history.py,get_tail,"self, n='10', raw=True, output=False, include_latest=False",109,110
IPython\core\history.py,search,"self, pattern='*', raw=True, search_raw=True, output=False, n=None, unique=False",112,114
IPython\core\history.py,get_range,"self, session, start='1', stop=None, raw=True, output=False",116,117
IPython\core\history.py,get_range_by_str,"self, rangestr, raw=True, output=False",119,120
IPython\core\history.py,_db_changed,"self, name, old, new",165,173
IPython\core\history.py,__init__,"self, profile='default', hist_file=u'', **traits",175,204
IPython\core\history.py,_get_hist_file_name,"self, profile='default'",206,217
IPython\core\history.py,init_db,self,219,241
IPython\core\history.py,writeout_cache,self,243,246
IPython\core\history.py,_run_sql,"self, sql, params, raw=True, output=False",251,276
IPython\core\history.py,get_session_info,"self, session",278,304
IPython\core\history.py,get_last_session_id,self,306,314
IPython\core\history.py,get_tail,"self, n='10', raw=True, output=False, include_latest=False",316,342
IPython\core\history.py,search,"self, pattern='*', raw=True, search_raw=True, output=False, n=None, unique=False",344,384
IPython\core\history.py,get_range,"self, session, start='1', stop=None, raw=True, output=False",386,422
IPython\core\history.py,get_range_by_str,"self, rangestr, raw=True, output=False",424,442
IPython\core\history.py,_dir_hist_default,self,459,463
IPython\core\history.py,__init__,"self, shell=None, config=None, **traits",507,526
IPython\core\history.py,_get_hist_file_name,"self, profile=None",528,534
IPython\core\history.py,new_session,"self, conn=None",536,545
IPython\core\history.py,end_session,self,547,554
IPython\core\history.py,name_session,"self, name",556,560
IPython\core\history.py,reset,"self, new_session=True",562,574
IPython\core\history.py,get_session_info,"self, session='0'",579,606
IPython\core\history.py,_get_range_session,"self, start='1', stop=None, raw=True, output=False",608,626
IPython\core\history.py,get_range,"self, session='0', start='1', stop=None, raw=True, output=False",628,661
IPython\core\history.py,store_inputs,"self, line_num, source, source_raw=None",666,714
IPython\core\history.py,store_output,"self, line_num",716,733
IPython\core\history.py,_writeout_input_cache,"self, conn",735,739
IPython\core\history.py,_writeout_output_cache,"self, conn",741,745
IPython\core\history.py,writeout_cache,"self, conn=None",747,777
IPython\core\history.py,__init__,"self, history_manager",790,794
IPython\core\history.py,run,self,796,812
IPython\core\history.py,stop,self,814,822
IPython\core\history.py,extract_hist_ranges,ranges_str,835,874
IPython\core\history.py,_format_lineno,"session, line",877,881
IPython\core\historyapp.py,start,self,53,117
IPython\core\historyapp.py,start,self,136,139
IPython\core\historyapp.py,start,self,150,159
IPython\core\hooks.py,editor,"self, filename, linenum=None, wait=True",57,82
IPython\core\hooks.py,fix_error_editor,"self, filename, linenum, column, msg",85,106
IPython\core\hooks.py,vim_quickfix_file,,93,97
IPython\core\hooks.py,synchronize_with_editor,"self, filename, linenum, column",109,110
IPython\core\hooks.py,__init__,"self, commands=None",120,124
IPython\core\hooks.py,__call__,"self, *args, **kw",127,141
IPython\core\hooks.py,__str__,self,143,144
IPython\core\hooks.py,add,"self, func, priority='0'",146,149
IPython\core\hooks.py,__iter__,self,151,156
IPython\core\hooks.py,shutdown_hook,self,159,166
IPython\core\hooks.py,late_startup_hook,self,169,172
IPython\core\hooks.py,show_in_pager,"self, data, start, screen_lines",176,179
IPython\core\hooks.py,pre_prompt_hook,self,182,189
IPython\core\hooks.py,pre_run_code_hook,self,192,194
IPython\core\hooks.py,clipboard_get,self,197,214
IPython\core\inputsplitter.py,num_ini_spaces,s,70,89
IPython\core\inputsplitter.py,last_blank,src,91,103
IPython\core\inputsplitter.py,last_two_blanks,src,109,129
IPython\core\inputsplitter.py,remove_comments,src,132,147
IPython\core\inputsplitter.py,get_input_encoding,,150,159
IPython\core\inputsplitter.py,__init__,self,215,220
IPython\core\inputsplitter.py,reset,self,222,230
IPython\core\inputsplitter.py,source_reset,self,232,237
IPython\core\inputsplitter.py,check_complete,"self, source",239,273
IPython\core\inputsplitter.py,push,"self, lines",275,329
IPython\core\inputsplitter.py,push_accepts_more,self,331,384
IPython\core\inputsplitter.py,_find_indent,"self, line",390,429
IPython\core\inputsplitter.py,_update_indent,"self, lines",431,434
IPython\core\inputsplitter.py,_store,"self, lines, buffer=None, store='source'",436,449
IPython\core\inputsplitter.py,_set_source,"self, buffer",451,452
IPython\core\inputsplitter.py,__init__,"self, line_input_checker=True, physical_line_transforms=None, logical_line_transforms=None, python_line_transforms=None",474,507
IPython\core\inputsplitter.py,transforms,self,509,514
IPython\core\inputsplitter.py,transforms_in_use,self,516,523
IPython\core\inputsplitter.py,reset,self,525,539
IPython\core\inputsplitter.py,flush_transformers,self,541,570
IPython\core\inputsplitter.py,_flush,"transform, outs",542,562
IPython\core\inputsplitter.py,raw_reset,self,572,577
IPython\core\inputsplitter.py,source_reset,self,579,584
IPython\core\inputsplitter.py,push_accepts_more,self,586,590
IPython\core\inputsplitter.py,transform_cell,"self, cell",592,601
IPython\core\inputsplitter.py,push,"self, lines",603,643
IPython\core\inputsplitter.py,push_line,"self, line",645,682
IPython\core\inputsplitter.py,_accumulating,dbg,648,651
IPython\core\inputtransformer.py,push,"self, line",49,59
IPython\core\inputtransformer.py,reset,self,61,68
IPython\core\inputtransformer.py,wrap,"cls, func",70,79
IPython\core\inputtransformer.py,transformer_factory,**kwargs,75,77
IPython\core\inputtransformer.py,__init__,"self, func",83,84
IPython\core\inputtransformer.py,__repr__,self,86,87
IPython\core\inputtransformer.py,push,"self, line",89,92
IPython\core\inputtransformer.py,reset,self,94,96
IPython\core\inputtransformer.py,__init__,"self, coro, **kwargs",100,103
IPython\core\inputtransformer.py,__repr__,self,105,106
IPython\core\inputtransformer.py,push,"self, line",108,113
IPython\core\inputtransformer.py,reset,self,115,119
IPython\core\inputtransformer.py,__init__,"self, func",127,131
IPython\core\inputtransformer.py,reset_tokenizer,self,133,134
IPython\core\inputtransformer.py,get_line,self,136,140
IPython\core\inputtransformer.py,push,"self, line",142,164
IPython\core\inputtransformer.py,output,"self, tokens",166,169
IPython\core\inputtransformer.py,reset,self,171,176
IPython\core\inputtransformer.py,__init__,self,179,180
IPython\core\inputtransformer.py,output,"self, tokens",182,183
IPython\core\inputtransformer.py,assemble_logical_lines,,185,204
IPython\core\inputtransformer.py,_make_help_call,"target, esc, lspace, next_input=None",207,218
IPython\core\inputtransformer.py,_tr_system,line_info,221,224
IPython\core\inputtransformer.py,_tr_system2,line_info,226,229
IPython\core\inputtransformer.py,_tr_help,line_info,231,237
IPython\core\inputtransformer.py,_tr_magic,line_info,239,245
IPython\core\inputtransformer.py,_tr_quote,line_info,247,250
IPython\core\inputtransformer.py,_tr_quote2,line_info,252,255
