file,lineno,_lineno,kind,message
src\ralph\licences\api.py,65,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\licences\api.py,69,4,assignment," Incompatible types in assignment (expression has type ""Type[BaseObjectLicenceSerializer]"", base class ""RalphAPIViewSetMixin"" defined the type as ""None"")"
src\ralph\licences\api.py,80,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\licences\api.py,81,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\licences\api.py,90,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\back_office\admin.py,27,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\back_office\admin.py,28,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\back_office\admin.py,43,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\back_office\admin.py,44,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\assets\api\views.py,35,4,assignment," Incompatible types in assignment (expression has type ""Type[SaveServiceSerializer]"", base class ""RalphAPIViewSetMixin"" defined the type as ""None"")"
src\ralph\assets\api\views.py,36,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\assets\api\views.py,37,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\assets\api\views.py,45,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\assets\api\views.py,73,4,assignment," Incompatible types in assignment (expression has type ""List[Any]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\assets\api\views.py,79,4,assignment," Incompatible types in assignment (expression has type ""Dict[str, List[str]]"", base class ""RalphAPIViewSet"" defined the type as ""None"")"
src\ralph\back_office\api.py,44,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\accounts\api.py,47,4,assignment," Incompatible types in assignment (expression has type ""List[Any]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\admin\tests\tests_autocomplete.py,26,8,assignment," Incompatible types in assignment (expression has type ""Type[RalphUser]"", variable has type ""None"")"
src\ralph\admin\tests\tests_autocomplete.py,36,8,assignment," Incompatible types in assignment (expression has type ""Type[RalphUser]"", variable has type ""None"")"
src\ralph\admin\tests\tests_autocomplete.py,46,8,assignment," Incompatible types in assignment (expression has type ""Type[Region]"", variable has type ""None"")"
src\ralph\admin\tests\tests_autocomplete.py,56,8,assignment," Incompatible types in assignment (expression has type ""Type[Region]"", variable has type ""None"")"
src\ralph\data_center\views\ui.py,7,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\views\ui.py,9,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\views\ui.py,61,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\views\ui.py,63,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\views\ui.py,83,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\views\ui.py,85,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\supports\admin.py,14,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\supports\admin.py,15,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\admin.py,59,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\admin.py,60,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\admin.py,68,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\admin.py,69,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\admin.py,83,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\data_center\admin.py,84,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\admin\tests\tests_functional.py,19,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\admin\tests\tests_functional.py,25,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\admin\tests\tests_functional.py,69,12,assignment," Incompatible types in assignment (expression has type ""List[type]"", base class ""RalphAdminMixin"" defined the type as ""None"")"
src\ralph\admin\tests\tests_functional.py,87,12,assignment," Incompatible types in assignment (expression has type ""List[type]"", base class ""RalphAdminMixin"" defined the type as ""None"")"
src\ralph\admin\tests\tests_functional.py,103,12,assignment," Incompatible types in assignment (expression has type ""List[type]"", base class ""RalphAdminMixin"" defined the type as ""None"")"
src\ralph\admin\tests\tests_functional.py,118,12,assignment," Incompatible types in assignment (expression has type ""List[type]"", base class ""RalphAdminMixin"" defined the type as ""None"")"
src\ralph\admin\tests\tests_functional.py,198,12,assignment," Incompatible types in assignment (expression has type ""List[Any]"", base class ""RalphAdminMixin"" defined the type as ""None"")"
src\ralph\api\tests\api.py,60,4,assignment," Incompatible types in assignment (expression has type ""Type[ManufacturerSerializer2]"", base class ""RalphAPIViewSetMixin"" defined the type as ""None"")"
src\ralph\api\tests\api.py,61,4,assignment," Incompatible types in assignment (expression has type ""Dict[str, List[str]]"", base class ""RalphAPIViewSet"" defined the type as ""None"")"
src\ralph\data_center\api\serializers.py,55,8,assignment," Incompatible types in assignment (expression has type ""Tuple[]"", base class ""Meta"" defined the type as ""Tuple[str]"")"
src\ralph\data_center\api\views.py,27,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\data_center\api\views.py,58,4,assignment," Incompatible types in assignment (expression has type ""List[str]"", base class ""QuerysetRelatedMixin"" defined the type as ""None"")"
src\ralph\data_center\tests\test_forms.py,16,8,assignment," Incompatible types in assignment (expression has type ""Dict[str, bool]"", variable has type ""None"")"
src\ralph\data_center\tests\test_forms.py,21,8,assignment," Incompatible types in assignment (expression has type ""Dict[str, bool]"", variable has type ""None"")"
src\ralph\data_center\tests\test_forms.py,36,8,assignment," Incompatible types in assignment (expression has type ""Dict[str, bool]"", variable has type ""None"")"
src\ralph\data_center\tests\test_forms.py,41,8,assignment," Incompatible types in assignment (expression has type ""Dict[str, bool]"", variable has type ""None"")"
src\ralph\dc_view\serializers\models_serializer.py,164,8,assignment," Incompatible types in assignment (expression has type ""Tuple[str, ...]"", base class ""Meta"" defined the type as ""Tuple[str, str, str, str, str, str, str, str, str]"")"
src\ralph\licences\admin.py,21,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\licences\admin.py,22,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\licences\admin.py,38,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\licences\admin.py,39,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphExtraViewMixin"" defined the type as ""None"")"
src\ralph\licences\admin.py,115,4,assignment," Incompatible types in assignment (expression has type ""str"", base class ""RalphAdminMixin"" defined the type as ""None"")"
