commit,author,date,title,faultID,file
d5c730e,Mateusz Kurek,2016-08-23 12:08:58,Fix starting multiple async transitions through API (#2753),2753,src/ralph/lib/transitions/models.py
d5c730e,Mateusz Kurek,2016-08-23 12:08:58,Fix starting multiple async transitions through API (#2753),2753,src/ralph/lib/transitions/tests/test_actions.py
0fcda88,Mateusz Kurek,2016-08-23 11:00:42,Fix dc-hosts queries count (#2746),2746,src/ralph/assets/tests/test_api.py
0fcda88,Mateusz Kurek,2016-08-23 11:00:42,Fix dc-hosts queries count (#2746),2746,src/ralph/data_center/admin.py
0fcda88,Mateusz Kurek,2016-08-23 11:00:42,Fix dc-hosts queries count (#2746),2746,src/ralph/data_center/models/virtual.py
0fcda88,Mateusz Kurek,2016-08-23 11:00:42,Fix dc-hosts queries count (#2746),2746,src/ralph/data_center/tests/factories.py
0fcda88,Mateusz Kurek,2016-08-23 11:00:42,Fix dc-hosts queries count (#2746),2746,src/ralph/data_center/tests/test_view.py
0fcda88,Mateusz Kurek,2016-08-23 11:00:42,Fix dc-hosts queries count (#2746),2746,src/ralph/virtual/models.py
0fcda88,Mateusz Kurek,2016-08-23 11:00:42,Fix dc-hosts queries count (#2746),2746,src/ralph/virtual/tests/factories.py
a558f34,Mateusz Kurek,2016-08-19 12:58:37,Add possibility to turn off redirection to object detail if only one search result (#2745),2745,src/ralph/admin/mixins.py
a558f34,Mateusz Kurek,2016-08-19 12:58:37,Add possibility to turn off redirection to object detail if only one search result (#2745),2745,src/ralph/settings/base.py
b391a68,Mateusz Kurek,2016-08-17 15:04:03,Run deploy action after create_dns_entries (#2736),2736,src/ralph/deployment/deployment.py
78edd17,Mateusz Kurek,2016-08-17 13:45:55,Fix network env validation during deployment (#2734),2734,src/ralph/deployment/deployment.py
78edd17,Mateusz Kurek,2016-08-17 13:45:55,Fix network env validation during deployment (#2734),2734,src/ralph/deployment/tests/test_deployment.py
3cac487,Mateusz Kurek,2016-08-17 09:46:29,Exclude duplicated hostnamed from DHCP entries view (#2728),2728,src/ralph/dhcp/tests/test_views.py
3cac487,Mateusz Kurek,2016-08-17 09:46:29,Exclude duplicated hostnamed from DHCP entries view (#2728),2728,src/ralph/dhcp/views.py
816a6c3,Mateusz Kurek,2016-08-17 09:46:20,Fix preboot variables tooltip formatting (#2729),2729,src/ralph/deployment/models.py
07a55ca,Mateusz Kurek,2016-08-17 08:13:58,Fix available networks when rack is not assigned (#2726),2726,src/ralph/data_center/models/physical.py
07a55ca,Mateusz Kurek,2016-08-17 08:13:58,Fix available networks when rack is not assigned (#2726),2726,src/ralph/data_center/tests/test_models.py
07a55ca,Mateusz Kurek,2016-08-17 08:13:58,Fix available networks when rack is not assigned (#2726),2726,src/ralph/networks/views.py
06245d4,Mateusz Kurek,2016-08-11 13:27:00,Fix virtualserver readonly access (#2715),2715,src/ralph/virtual/admin.py
92e786d,Mateusz Kurek,2016-08-10 10:00:06,Fix network environment calculation for DCAsset & VirtualServer (#2702),2702,src/ralph/data_center/models/physical.py
92e786d,Mateusz Kurek,2016-08-10 10:00:06,Fix network environment calculation for DCAsset & VirtualServer (#2702),2702,src/ralph/data_center/tests/test_models.py
92e786d,Mateusz Kurek,2016-08-10 10:00:06,Fix network environment calculation for DCAsset & VirtualServer (#2702),2702,src/ralph/deployment/tests/test_deployment.py
411db0a,Mateusz Kurek,2016-08-10 09:40:26,Added missing IPAddressFactory to deployment tests (#2704),2704,src/ralph/deployment/tests/test_transitions.py
af02f9a,Mateusz Kurek,2016-08-08 10:46:14,Fix network env next free hostname when counter not used (#2685),2685,src/ralph/networks/models/networks.py
af02f9a,Mateusz Kurek,2016-08-08 10:46:14,Fix network env next free hostname when counter not used (#2685),2685,src/ralph/networks/tests/test_models.py
67af067,Mateusz Kurek,2016-08-08 10:45:47,Fix dc hosts update signal to not be called twice when Ralph2 sync is on (#2687),2687,src/ralph/data_center/models/physical.py
67af067,Mateusz Kurek,2016-08-08 10:45:47,Fix dc hosts update signal to not be called twice when Ralph2 sync is on (#2687),2687,src/ralph/virtual/models.py
d36713c,Mateusz Kurek,2016-08-05 15:21:57,DHCP agent cache fix (#2686),2686,contrib/dhcp_agent/dhcp_agent.py
2e7ad1e,Mateusz Kurek,2016-08-04 14:21:21,Fix cleaning DNS entries during deployment when object has no ip addresses. (#2678),2678,src/ralph/deployment/deployment.py
2e7ad1e,Mateusz Kurek,2016-08-04 14:21:21,Fix cleaning DNS entries during deployment when object has no ip addresses. (#2678),2678,src/ralph/deployment/tests/test_deployment.py
